CustomerID,First Name,Last Name,Age,Gender,Address,City,ContactNumber,Email,AccountType,AccountBalance,DateOfAccountOpening,LastTransactionDate,TransactionID,TransactionDate,TransactionType,TransactionAmount,AccountBalanceAfterTransaction,BranchID,LoanID,LoanAmount,LoanType,InterestRate,LoanTerm,Approval/Rejection Date,LoanStatus,Loan Payment History,CardID,CardType,CreditLimit,CreditCardBalance,MinimumPaymentDue,PaymentDueDate,LastCreditCardPaymentDate,CreditCardPaymentHistory,Rewards Points,FeedbackID,FeedbackDate,Feedback Type,FeedbackText,Resolution Status,ResolutionDate
62,Margaret,Sanchez,51,Female,Address_62,Fort Worth,1.23457E+12,margaret.sanchez@example.com,Savings,6578.05,6/25/2004,5/21/2023,62,5/7/2023,Withdrawal,4762.12,1815.93,79,62,36869.53,Mortgage,6.45,36,4/6/2021,Approved,PaymentHistory_62,62,AMEX,1834.47,4285.04,214.25,6/23/2023,7/31/2023,CreditPaymentHistory_62,8052,62,5/16/2023,Praise,FeedbackText_62,Resolved,8/31/2023
63,Stephanie,Taylor,45,Male,Address_63,Jacksonville,1.23457E+12,stephanie.taylor@example.com,Savings,3300.96,12/15/2007,8/19/2023,63,11/15/2023,Transfer,3992.87,-691.91,96,63,19031.93,Auto,7.07,48,2/24/2020,Approved,PaymentHistory_63,63,AMEX,3042.97,177.97,8.9,11/12/2023,10/6/2023,CreditPaymentHistory_63,130,63,12/25/2023,Praise,FeedbackText_63,Pending,8/15/2023
64,Michelle,Miller,55,Male,Address_64,San Antonio,1.23457E+12,michelle.miller@example.com,Current,9330.41,11/9/2012,9/2/2023,64,3/16/2023,Withdrawal,2220.81,7109.6,24,64,7814.57,Mortgage,8.06,48,1/7/2021,Rejected,PaymentHistory_64,64,AMEX,2220.55,826.04,41.3,9/20/2023,3/9/2023,CreditPaymentHistory_64,2892,64,7/21/2023,Suggestion,FeedbackText_64,Pending,1/30/2023
65,Patricia,Gonzalez,33,Female,Address_65,New York,1.23457E+12,patricia.gonzalez@example.com,Savings,7501.74,7/17/2009,10/30/2023,65,11/5/2023,Deposit,1588.59,5913.15,23,65,20866.44,Personal,9.92,48,3/2/2020,Rejected,PaymentHistory_65,65,AMEX,8216.62,527.51,26.38,7/11/2023,11/8/2023,CreditPaymentHistory_65,1801,65,7/30/2023,Praise,FeedbackText_65,Pending,12/3/2023
66,Mary,Jones,41,Male,Address_66,Mesa,1.23457E+12,mary.jones@example.com,Savings,4583,2/11/2020,12/13/2023,66,3/17/2023,Transfer,1012.86,5595.86,89,66,49909.18,Mortgage,3.08,36,12/10/2021,Rejected,PaymentHistory_66,66,MasterCard,9313.17,2128.26,106.41,8/11/2023,11/14/2023,CreditPaymentHistory_66,6734,66,7/9/2023,Complaint,FeedbackText_66,Resolved,2/21/2023
67,Jennifer,Sanchez,56,Female,Address_67,Nashville,1.23457E+12,jennifer.sanchez@example.com,Savings,4599.46,10/4/2016,10/4/2023,67,12/16/2023,Transfer,1170.15,5769.61,49,67,18520.8,Auto,1.14,24,10/23/2021,Approved,PaymentHistory_67,67,AMEX,3075.82,190.61,9.53,4/26/2023,9/30/2023,CreditPaymentHistory_67,466,67,1/10/2023,Praise,FeedbackText_67,Pending,4/25/2023
68,Carol,Carter,68,Male,Address_68,Atlanta,1.23457E+12,carol.carter@example.com,Savings,9959.69,2/6/2022,1/31/2023,68,10/2/2023,Withdrawal,4951.69,14911.38,90,68,14592.57,Personal,5.5,48,5/6/2021,Approved,PaymentHistory_68,68,AMEX,3895.3,4716.75,235.84,8/12/2023,6/4/2023,CreditPaymentHistory_68,6101,68,2/21/2023,Praise,FeedbackText_68,Resolved,9/9/2023
69,Patricia,Williams,29,Other,Address_69,Las Vegas,1.23457E+12,patricia.williams@example.com,Current,3799.72,6/19/2013,2/7/2023,69,10/28/2023,Transfer,2656.44,6456.16,21,69,42462.4,Auto,9.32,60,11/14/2022,Approved,PaymentHistory_69,69,AMEX,7657.6,2925.25,146.26,4/3/2023,2/22/2023,CreditPaymentHistory_69,71,69,2/9/2023,Suggestion,FeedbackText_69,Resolved,5/21/2023
70,Mark,Miller,67,Female,Address_70,Boston,1.23457E+12,mark.miller@example.com,Current,1031.4,5/29/2020,2/8/2023,70,8/23/2023,Deposit,71.14,1102.54,70,70,43528.96,Auto,3.24,48,3/10/2021,Rejected,PaymentHistory_70,70,Visa,4900.65,2837.64,141.88,6/13/2023,3/3/2023,CreditPaymentHistory_70,7405,70,11/26/2023,Complaint,FeedbackText_70,Resolved,12/19/2023
71,Karen,Carter,59,Male,Address_71,San Antonio,1.23457E+12,karen.carter@example.com,Savings,5431.76,4/11/2020,6/13/2023,71,2/24/2023,Transfer,231.02,5200.74,22,71,17604.59,Mortgage,7.8,24,4/25/2022,Approved,PaymentHistory_71,71,AMEX,8291.94,2230.04,111.5,1/17/2023,10/19/2023,CreditPaymentHistory_71,5695,71,3/2/2023,Suggestion,FeedbackText_71,Resolved,5/23/2023
72,Sandra,Hill,24,Female,Address_72,San Francisco,1.23457E+12,sandra.hill@example.com,Savings,8860.06,12/25/2002,12/22/2023,72,7/18/2023,Withdrawal,2299.24,6560.82,75,72,15634.98,Personal,3.88,12,1/15/2022,Approved,PaymentHistory_72,72,Visa,3866.07,1689.29,84.46,5/21/2023,10/9/2023,CreditPaymentHistory_72,6865,72,11/7/2023,Complaint,FeedbackText_72,Resolved,9/6/2023
73,Amanda,Smith,53,Male,Address_73,Memphis,1.23457E+12,amanda.smith@example.com,Savings,5886.75,10/12/2018,9/24/2023,73,1/29/2023,Withdrawal,2222.97,3663.78,37,73,32716.79,Mortgage,4.52,12,3/17/2021,Closed,PaymentHistory_73,73,Visa,5748.09,2421.45,121.07,1/30/2023,10/1/2023,CreditPaymentHistory_73,257,73,9/1/2023,Complaint,FeedbackText_73,Resolved,5/3/2023
74,Kimberly,Carter,34,Other,Address_74,Baltimore,1.23457E+12,kimberly.carter@example.com,Current,7951.57,9/29/2010,3/10/2023,74,10/31/2023,Transfer,2033.74,9985.31,30,74,11053.75,Auto,9.53,12,10/5/2022,Rejected,PaymentHistory_74,74,AMEX,8505.91,2587.65,129.38,11/26/2023,7/25/2023,CreditPaymentHistory_74,7360,74,4/23/2023,Praise,FeedbackText_74,Pending,7/22/2023
75,Elizabeth,Taylor,66,Other,Address_75,San Antonio,1.23457E+12,elizabeth.taylor@example.com,Savings,643.16,9/23/2016,10/17/2023,75,11/24/2023,Deposit,4119.78,4762.94,31,75,24700.58,Personal,5.15,60,8/21/2020,Rejected,PaymentHistory_75,75,MasterCard,4149.29,3478.89,173.94,10/30/2023,3/10/2023,CreditPaymentHistory_75,1339,75,6/24/2023,Suggestion,FeedbackText_75,Pending,5/19/2023
76,Margaret,Nelson,21,Other,Address_76,Tucson,1.23457E+12,margaret.nelson@example.com,Current,6766.61,1/1/2005,8/17/2023,76,3/4/2023,Transfer,3518.75,3247.86,33,76,7925.84,Mortgage,7.53,12,3/27/2022,Rejected,PaymentHistory_76,76,MasterCard,6771.04,826.25,41.31,3/2/2023,2/6/2023,CreditPaymentHistory_76,5136,76,10/11/2023,Suggestion,FeedbackText_76,Pending,3/31/2023
77,Susan,Harris,54,Female,Address_77,San Antonio,1.23457E+12,susan.harris@example.com,Savings,884.02,3/21/2019,9/18/2023,77,5/29/2023,Transfer,546.01,1430.03,76,77,15932.98,Auto,5.95,36,8/8/2020,Rejected,PaymentHistory_77,77,AMEX,6816.02,2876.14,143.81,12/8/2023,8/1/2023,CreditPaymentHistory_77,1868,77,8/2/2023,Praise,FeedbackText_77,Pending,5/29/2023
78,Donald,Williams,50,Other,Address_78,Las Vegas,1.23457E+12,donald.williams@example.com,Savings,5607.93,10/15/2013,1/20/2023,78,11/9/2023,Withdrawal,1819.77,3788.16,27,78,15576.59,Personal,7.88,36,8/22/2022,Closed,PaymentHistory_78,78,MasterCard,4167.36,2895.65,144.78,7/17/2023,2/2/2023,CreditPaymentHistory_78,2974,78,10/4/2023,Suggestion,FeedbackText_78,Resolved,9/11/2023
79,Deborah,Anderson,36,Female,Address_79,Austin,1.23457E+12,deborah.anderson@example.com,Current,5027.9,11/4/2014,3/4/2023,79,9/26/2023,Transfer,2987.43,2040.47,78,79,35050.1,Mortgage,3.86,12,5/5/2022,Closed,PaymentHistory_79,79,AMEX,7692.29,1834.95,91.75,10/13/2023,1/20/2023,CreditPaymentHistory_79,9311,79,4/15/2023,Praise,FeedbackText_79,Resolved,8/22/2023
80,Joseph,Lewis,43,Other,Address_80,Dallas,1.23457E+12,joseph.lewis@example.com,Current,9461.48,2/24/2002,10/28/2023,80,6/4/2023,Deposit,1918.62,11380.1,58,80,14831.38,Personal,8.89,12,12/12/2022,Closed,PaymentHistory_80,80,AMEX,5756.9,4821.45,241.07,1/21/2023,7/17/2023,CreditPaymentHistory_80,5682,80,10/20/2023,Praise,FeedbackText_80,Pending,6/16/2023
81,Linda,Nelson,28,Female,Address_81,Fort Worth,1.23457E+12,linda.nelson@example.com,Current,1411.4,10/6/2018,6/19/2023,81,7/15/2023,Deposit,1049.44,361.96,1,81,45026.29,Personal,5.94,24,9/14/2020,Closed,PaymentHistory_81,81,AMEX,6346.33,3725.51,186.28,8/7/2023,8/24/2023,CreditPaymentHistory_81,8898,81,6/17/2023,Complaint,FeedbackText_81,Resolved,12/16/2023
82,Susan,Young,48,Other,Address_82,Sacramento,1.23457E+12,susan.young@example.com,Current,193.96,10/11/2010,1/13/2023,82,12/10/2023,Deposit,3143.98,-2950.02,64,82,49169.26,Mortgage,3.78,36,2/22/2022,Approved,PaymentHistory_82,82,MasterCard,4514.98,3553.84,177.69,10/30/2023,4/30/2023,CreditPaymentHistory_82,4919,82,5/6/2023,Complaint,FeedbackText_82,Resolved,4/4/2023
83,Daniel,Sanchez,18,Male,Address_83,Houston,1.23457E+12,daniel.sanchez@example.com,Savings,1459.81,5/16/2008,5/17/2023,83,4/15/2023,Deposit,3015.22,4475.03,72,83,4972.02,Auto,1.34,24,2/24/2021,Approved,PaymentHistory_83,83,MasterCard,1809.62,4365.64,218.28,7/22/2023,5/4/2023,CreditPaymentHistory_83,9222,83,8/13/2023,Praise,FeedbackText_83,Resolved,3/19/2023
84,Michelle,Thomas,57,Male,Address_84,Mesa,1.23457E+12,michelle.thomas@example.com,Current,1789.99,7/6/2015,8/12/2023,84,9/22/2023,Deposit,4873.3,-3083.31,72,84,20484.73,Mortgage,1.12,24,11/6/2020,Closed,PaymentHistory_84,84,AMEX,7285.15,1694.55,84.73,5/21/2023,7/11/2023,CreditPaymentHistory_84,6577,84,10/30/2023,Complaint,FeedbackText_84,Pending,7/11/2023
85,Charles,Harris,53,Female,Address_85,Louisville,1.23457E+12,charles.harris@example.com,Current,2584.02,1/10/2010,4/4/2023,85,3/15/2023,Transfer,2809.74,-225.72,93,85,15790.21,Mortgage,4.18,12,12/14/2022,Approved,PaymentHistory_85,85,AMEX,4087.24,1063.35,53.17,4/12/2023,10/31/2023,CreditPaymentHistory_85,697,85,3/4/2023,Praise,FeedbackText_85,Resolved,4/13/2023
86,Jessica,Ramirez,46,Other,Address_86,San Jose,1.23457E+12,jessica.ramirez@example.com,Current,8169.38,6/2/2018,6/26/2023,86,3/16/2023,Deposit,4372.74,3796.64,26,86,18247.52,Personal,2.94,24,8/3/2020,Rejected,PaymentHistory_86,86,MasterCard,6476.25,2191.43,109.57,3/25/2023,12/9/2023,CreditPaymentHistory_86,4225,86,8/23/2023,Suggestion,FeedbackText_86,Resolved,3/18/2023
87,Brian,Rodriguez,42,Other,Address_87,El Paso,1.23457E+12,brian.rodriguez@example.com,Savings,3831.12,4/12/2013,12/14/2023,87,4/7/2023,Deposit,4746.49,8577.61,90,87,14002.39,Mortgage,1.47,12,11/24/2021,Approved,PaymentHistory_87,87,AMEX,9170.78,2987.74,149.39,3/7/2023,12/16/2023,CreditPaymentHistory_87,8866,87,7/2/2023,Complaint,FeedbackText_87,Pending,2/24/2023
88,Karen,Smith,64,Male,Address_88,Denver,1.23457E+12,karen.smith@example.com,Current,8423.5,10/19/2015,12/23/2023,88,8/29/2023,Transfer,2179.57,10603.07,49,88,19750.58,Personal,5.98,12,9/8/2020,Approved,PaymentHistory_88,88,Visa,8514.73,2788,139.4,8/8/2023,4/13/2023,CreditPaymentHistory_88,7888,88,7/7/2023,Complaint,FeedbackText_88,Pending,3/19/2023
89,Timothy,Lewis,66,Other,Address_89,Atlanta,1.23457E+12,timothy.lewis@example.com,Savings,2792.15,7/2/2021,6/5/2023,89,5/19/2023,Transfer,273.94,3066.09,84,89,7929.32,Auto,9.9,48,8/30/2020,Approved,PaymentHistory_89,89,Visa,6663.31,1102.03,55.1,5/26/2023,3/21/2023,CreditPaymentHistory_89,4072,89,3/3/2023,Praise,FeedbackText_89,Pending,2/19/2023
90,Nancy,Perez,35,Other,Address_90,Colorado Springs,1.23457E+12,nancy.perez@example.com,Savings,8619.36,6/22/2022,5/1/2023,90,4/19/2023,Deposit,726.04,7893.32,44,90,14711.1,Personal,4.8,36,8/19/2020,Approved,PaymentHistory_90,90,MasterCard,3047.11,1343.47,67.17,8/11/2023,8/7/2023,CreditPaymentHistory_90,1434,90,8/1/2023,Suggestion,FeedbackText_90,Resolved,8/25/2023
91,Sandra,Thomas,20,Female,Address_91,Las Vegas,1.23457E+12,sandra.thomas@example.com,Current,180.1,11/25/2016,6/20/2023,91,1/28/2023,Deposit,2524.81,2704.91,43,91,37643.08,Mortgage,5.97,60,1/21/2020,Closed,PaymentHistory_91,91,Visa,5646.98,4628.69,231.43,5/28/2023,2/11/2023,CreditPaymentHistory_91,6763,91,2/24/2023,Complaint,FeedbackText_91,Pending,4/8/2023
92,Matthew,Green,35,Male,Address_92,Indianapolis,1.23457E+12,matthew.green@example.com,Savings,9351.9,3/12/2022,7/17/2023,92,4/12/2023,Withdrawal,4465.86,4886.04,49,92,17858.28,Mortgage,2.98,36,7/20/2021,Approved,PaymentHistory_92,92,MasterCard,4373.69,405.51,20.28,9/27/2023,11/30/2023,CreditPaymentHistory_92,1807,92,1/3/2023,Complaint,FeedbackText_92,Pending,5/11/2023
93,Brian,Baker,24,Other,Address_93,Tucson,1.23457E+12,brian.baker@example.com,Current,7485.89,11/29/2002,6/18/2023,93,12/16/2023,Deposit,3274.12,10760.01,52,93,11183.91,Mortgage,2.84,60,7/4/2022,Approved,PaymentHistory_93,93,Visa,6319.51,2520.25,126.01,9/2/2023,7/21/2023,CreditPaymentHistory_93,7430,93,9/29/2023,Praise,FeedbackText_93,Pending,8/18/2023
94,Kenneth,Green,45,Other,Address_94,Fort Worth,1.23457E+12,kenneth.green@example.com,Savings,4186.03,7/4/2002,6/21/2023,94,4/29/2023,Deposit,1015.39,3170.64,71,94,6313.76,Auto,3.96,48,9/4/2022,Rejected,PaymentHistory_94,94,MasterCard,7582.01,2373.34,118.67,7/19/2023,9/12/2023,CreditPaymentHistory_94,2695,94,2/22/2023,Suggestion,FeedbackText_94,Resolved,7/27/2023
95,Mark,Miller,34,Female,Address_95,Fresno,1.23457E+12,mark.miller@example.com,Savings,5815.62,8/18/2004,6/6/2023,95,3/13/2023,Withdrawal,3508.21,9323.83,32,95,18052.2,Mortgage,8.52,48,6/18/2021,Closed,PaymentHistory_95,95,Visa,7536.36,1916.85,95.84,12/12/2023,3/17/2023,CreditPaymentHistory_95,2170,95,2/24/2023,Praise,FeedbackText_95,Pending,4/26/2023
96,Joseph,Wilson,42,Female,Address_96,San Antonio,1.23457E+12,joseph.wilson@example.com,Current,9336.87,12/24/2016,11/20/2023,96,1/27/2023,Transfer,4472.15,13809.02,55,96,32527.05,Mortgage,9.65,36,9/5/2022,Rejected,PaymentHistory_96,96,MasterCard,1512.66,3918.05,195.9,10/27/2023,12/26/2023,CreditPaymentHistory_96,1024,96,11/12/2023,Complaint,FeedbackText_96,Resolved,4/26/2023
97,Brian,Lewis,35,Female,Address_97,Austin,1.23457E+12,brian.lewis@example.com,Current,5867.35,3/24/2008,7/29/2023,97,5/30/2023,Transfer,160.83,5706.52,18,97,13411.94,Personal,7.66,48,9/22/2020,Approved,PaymentHistory_97,97,Visa,4355.01,4612.91,230.65,10/4/2023,11/17/2023,CreditPaymentHistory_97,2512,97,2/24/2023,Suggestion,FeedbackText_97,Resolved,7/25/2023
98,James,Jackson,69,Female,Address_98,Milwaukee,1.23457E+12,james.jackson@example.com,Savings,2362.83,12/21/2013,10/8/2023,98,6/19/2023,Transfer,1221.63,3584.46,86,98,21699.84,Mortgage,1.19,48,10/18/2022,Approved,PaymentHistory_98,98,AMEX,4510.45,4986.37,249.32,10/6/2023,1/14/2023,CreditPaymentHistory_98,7899,98,5/26/2023,Praise,FeedbackText_98,Resolved,6/23/2023
99,Matthew,Jackson,57,Other,Address_99,Memphis,1.23457E+12,matthew.jackson@example.com,Current,5771.45,4/24/2009,7/15/2023,99,6/9/2023,Deposit,774.37,6545.82,59,99,47667.53,Personal,4.95,12,5/12/2021,Rejected,PaymentHistory_99,99,MasterCard,2685.39,613.7,30.68,7/30/2023,7/22/2023,CreditPaymentHistory_99,3175,99,9/17/2023,Suggestion,FeedbackText_99,Pending,2/10/2023
100,John,Johnson,60,Other,Address_100,San Jose,1.23457E+12,john.johnson@example.com,Current,8727.33,10/15/2004,9/27/2023,100,5/22/2023,Withdrawal,3922.67,12650,29,100,28065.78,Auto,4.79,48,8/1/2022,Rejected,PaymentHistory_100,100,AMEX,5380.02,214.28,10.71,1/3/2023,4/1/2023,CreditPaymentHistory_100,8789,100,8/22/2023,Praise,FeedbackText_100,Resolved,3/31/2023
101,David,Green,20,Other,Address_101,Milwaukee,1.23457E+12,david.green@example.com,Savings,9875.75,5/5/2020,7/6/2023,101,6/3/2023,Withdrawal,4458.47,14334.22,32,101,27064.99,Mortgage,9.42,24,5/18/2022,Approved,PaymentHistory_101,101,MasterCard,3511.78,1376.5,68.82,3/7/2023,9/23/2023,CreditPaymentHistory_101,9703,101,5/17/2023,Complaint,FeedbackText_101,Pending,12/17/2023
102,Nancy,Hall,42,Female,Address_102,Los Angeles,1.23457E+12,nancy.hall@example.com,Savings,5882.42,10/9/2003,3/3/2023,102,9/7/2023,Deposit,2777.24,3105.18,54,102,21087.22,Auto,7.71,48,2/3/2020,Rejected,PaymentHistory_102,102,MasterCard,4126.54,3412.51,170.63,4/23/2023,7/12/2023,CreditPaymentHistory_102,31,102,1/7/2023,Praise,FeedbackText_102,Resolved,5/7/2023
103,James,Anderson,24,Other,Address_103,Colorado Springs,1.23457E+12,james.anderson@example.com,Savings,1640.89,6/30/2021,5/25/2023,103,7/2/2023,Deposit,4242.53,-2601.64,84,103,28285.16,Mortgage,7.43,60,3/20/2021,Approved,PaymentHistory_103,103,MasterCard,6153.34,2022.65,101.13,7/18/2023,9/8/2023,CreditPaymentHistory_103,4147,103,2/25/2023,Complaint,FeedbackText_103,Pending,7/9/2023
104,Amanda,Williams,64,Male,Address_104,Charlotte,1.23457E+12,amanda.williams@example.com,Current,7740.35,6/24/2006,8/14/2023,104,7/22/2023,Deposit,3288.12,4452.23,31,104,49243.8,Mortgage,6.08,36,12/29/2020,Approved,PaymentHistory_104,104,AMEX,8627.02,2329.53,116.48,1/13/2023,3/20/2023,CreditPaymentHistory_104,7328,104,7/7/2023,Complaint,FeedbackText_104,Pending,4/28/2023
105,Linda,Hernandez,27,Male,Address_105,Austin,1.23457E+12,linda.hernandez@example.com,Savings,9969.42,3/9/2013,4/27/2023,105,3/12/2023,Deposit,3286.93,6682.49,43,105,13436.54,Mortgage,6.81,60,3/4/2020,Closed,PaymentHistory_105,105,MasterCard,4854.94,4997.11,249.86,5/3/2023,4/16/2023,CreditPaymentHistory_105,4710,105,10/13/2023,Praise,FeedbackText_105,Pending,6/5/2023
106,Nancy,Rivera,61,Other,Address_106,Fresno,1.23457E+12,nancy.rivera@example.com,Current,4789,12/4/2002,7/25/2023,106,7/2/2023,Transfer,2902.74,1886.26,41,106,47154.47,Personal,7.29,12,11/10/2021,Rejected,PaymentHistory_106,106,MasterCard,5861.01,2456.68,122.83,9/27/2023,3/14/2023,CreditPaymentHistory_106,6998,106,1/19/2023,Suggestion,FeedbackText_106,Resolved,9/20/2023
107,William,Robinson,61,Female,Address_107,Colorado Springs,1.23457E+12,william.robinson@example.com,Savings,3898.95,12/3/2021,12/22/2023,107,6/22/2023,Withdrawal,259.59,3639.36,8,107,8304.48,Personal,5.97,48,12/3/2022,Closed,PaymentHistory_107,107,MasterCard,8157.08,4576.73,228.84,7/21/2023,4/19/2023,CreditPaymentHistory_107,7527,107,2/27/2023,Complaint,FeedbackText_107,Pending,2/11/2023
108,Thomas,Flores,68,Male,Address_108,Houston,1.23457E+12,thomas.flores@example.com,Current,5569.76,8/6/2006,3/7/2023,108,1/30/2023,Withdrawal,4685.52,10255.28,43,108,6444.16,Personal,8.6,24,4/20/2020,Approved,PaymentHistory_108,108,Visa,4867.49,2058.35,102.92,4/3/2023,10/6/2023,CreditPaymentHistory_108,233,108,12/11/2023,Praise,FeedbackText_108,Resolved,3/15/2023
109,Linda,Moore,36,Other,Address_109,Austin,1.23457E+12,linda.moore@example.com,Current,1731.19,11/27/2018,10/28/2023,109,11/18/2023,Withdrawal,1785.3,3516.49,51,109,33078.81,Mortgage,1.33,12,9/1/2022,Closed,PaymentHistory_109,109,AMEX,4475.64,2200.76,110.04,3/25/2023,9/26/2023,CreditPaymentHistory_109,3505,109,4/11/2023,Suggestion,FeedbackText_109,Pending,8/1/2023
110,Andrew,Mitchell,32,Male,Address_110,Memphis,1.23457E+12,andrew.mitchell@example.com,Savings,9715.71,4/12/2015,11/23/2023,110,12/21/2023,Transfer,4014.86,5700.85,8,110,13307.77,Mortgage,9.47,36,7/6/2022,Closed,PaymentHistory_110,110,MasterCard,6993.33,3857.36,192.87,1/21/2023,7/19/2023,CreditPaymentHistory_110,6390,110,4/29/2023,Suggestion,FeedbackText_110,Pending,11/4/2023
111,Andrew,Johnson,38,Male,Address_111,Los Angeles,1.23457E+12,andrew.johnson@example.com,Savings,8399.51,3/26/2011,1/28/2023,111,6/3/2023,Transfer,4051.82,12451.33,9,111,22775.22,Mortgage,7.96,48,10/24/2020,Approved,PaymentHistory_111,111,AMEX,3437.91,4507.25,225.36,7/21/2023,5/18/2023,CreditPaymentHistory_111,6264,111,5/4/2023,Suggestion,FeedbackText_111,Pending,12/14/2023
112,Steven,Young,38,Male,Address_112,Indianapolis,1.23457E+12,steven.young@example.com,Current,1218.61,9/22/2014,11/11/2023,112,3/30/2023,Withdrawal,4829.15,6047.76,78,112,36753.08,Personal,5.76,36,6/2/2021,Approved,PaymentHistory_112,112,AMEX,1256.36,4064.69,203.23,3/12/2023,3/11/2023,CreditPaymentHistory_112,7027,112,10/9/2023,Praise,FeedbackText_112,Pending,9/26/2023
113,Robert,Davis,54,Male,Address_113,Colorado Springs,1.23457E+12,robert.davis@example.com,Savings,9456.31,1/22/2017,9/21/2023,113,8/9/2023,Transfer,1640.23,11096.54,46,113,27207.23,Personal,8.74,12,8/31/2020,Closed,PaymentHistory_113,113,Visa,2209.7,2357.23,117.86,11/10/2023,5/20/2023,CreditPaymentHistory_113,2290,113,8/18/2023,Praise,FeedbackText_113,Pending,12/8/2023
114,Carol,Perez,45,Other,Address_114,San Jose,1.23457E+12,carol.perez@example.com,Savings,9433.91,9/11/2012,8/9/2023,114,11/7/2023,Transfer,4987.02,4446.89,33,114,1673.72,Auto,8.45,24,6/14/2022,Closed,PaymentHistory_114,114,AMEX,3479.44,3490.18,174.51,10/30/2023,5/17/2023,CreditPaymentHistory_114,4252,114,10/18/2023,Suggestion,FeedbackText_114,Resolved,4/14/2023
115,Joshua,Garcia,62,Male,Address_115,Atlanta,1.23457E+12,joshua.garcia@example.com,Current,3231.91,1/1/2015,1/10/2023,115,12/24/2023,Withdrawal,1509.87,1722.04,58,115,15986.32,Personal,4.77,36,7/4/2020,Rejected,PaymentHistory_115,115,Visa,8283.82,1318.87,65.94,7/30/2023,9/26/2023,CreditPaymentHistory_115,5608,115,6/26/2023,Praise,FeedbackText_115,Pending,10/28/2023
116,Kenneth,Lopez,49,Other,Address_116,San Francisco,1.23457E+12,kenneth.lopez@example.com,Current,6229.51,11/24/2013,10/4/2023,116,11/17/2023,Deposit,2262.34,8491.85,79,116,4169.65,Auto,8.56,48,11/25/2021,Closed,PaymentHistory_116,116,AMEX,2894.62,385.92,19.3,12/29/2023,3/4/2023,CreditPaymentHistory_116,6192,116,3/21/2023,Suggestion,FeedbackText_116,Resolved,8/6/2023
117,Betty,Campbell,58,Male,Address_117,Nashville,1.23457E+12,betty.campbell@example.com,Savings,1196.47,1/3/2001,10/18/2023,117,1/25/2023,Withdrawal,3534.19,-2337.72,94,117,46379.61,Auto,2.7,60,3/28/2022,Rejected,PaymentHistory_117,117,Visa,6586.05,790.09,39.5,8/7/2023,4/30/2023,CreditPaymentHistory_117,2828,117,6/26/2023,Suggestion,FeedbackText_117,Resolved,8/27/2023
118,John,Flores,44,Male,Address_118,Denver,1.23457E+12,john.flores@example.com,Savings,933.49,1/13/2014,1/4/2023,118,4/8/2023,Deposit,783.39,1716.88,94,118,39937.78,Personal,5.22,60,11/16/2021,Closed,PaymentHistory_118,118,Visa,3783.95,120.35,6.02,1/17/2023,10/17/2023,CreditPaymentHistory_118,4647,118,11/14/2023,Suggestion,FeedbackText_118,Pending,9/15/2023
119,David,Scott,40,Male,Address_119,San Antonio,1.23457E+12,david.scott@example.com,Savings,5067.77,1/26/2013,6/30/2023,119,2/11/2023,Transfer,1339.2,6406.97,31,119,49208.24,Mortgage,3.09,36,6/19/2020,Rejected,PaymentHistory_119,119,AMEX,1529.45,2222.57,111.13,10/3/2023,6/4/2023,CreditPaymentHistory_119,1429,119,8/31/2023,Complaint,FeedbackText_119,Resolved,9/6/2023
120,Linda,Anderson,27,Other,Address_120,Kansas City,1.23457E+12,linda.anderson@example.com,Savings,591.81,8/30/2006,3/26/2023,120,10/27/2023,Deposit,3643.29,-3051.48,69,120,44370.37,Personal,2.12,24,9/28/2021,Closed,PaymentHistory_120,120,AMEX,8489.28,3278.29,163.91,2/25/2023,1/23/2023,CreditPaymentHistory_120,8769,120,9/10/2023,Suggestion,FeedbackText_120,Resolved,6/28/2023
121,Barbara,Ramirez,57,Male,Address_121,San Diego,1.23457E+12,barbara.ramirez@example.com,Savings,8761.43,1/30/2013,1/25/2023,121,3/10/2023,Deposit,4872.18,13633.61,83,121,24291.27,Auto,9.05,12,3/8/2021,Approved,PaymentHistory_121,121,MasterCard,9401.57,167.13,8.36,5/19/2023,9/26/2023,CreditPaymentHistory_121,43,121,1/18/2023,Suggestion,FeedbackText_121,Pending,3/22/2023
122,Kimberly,Carter,58,Male,Address_122,San Jose,1.23457E+12,kimberly.carter@example.com,Current,9288.14,1/30/2001,1/20/2023,122,12/27/2023,Deposit,3666.67,5621.47,48,122,44247.28,Mortgage,4.3,48,4/11/2020,Approved,PaymentHistory_122,122,Visa,2496.41,259.08,12.95,3/28/2023,12/18/2023,CreditPaymentHistory_122,9399,122,1/19/2023,Complaint,FeedbackText_122,Resolved,1/12/2023
